site_id,lat,lon,capacity,capacity_factor
40438,38.393566,-101.416687,16.0,0.434
40439,38.39481,-101.393158,16.0,0.433
40440,38.396057,-101.369629,16.0,0.423
40526,38.41201,-101.418274,16.0,0.43200000000000005
40527,38.413254,-101.394745,16.0,0.42700000000000005
40528,38.414501,-101.371216,16.0,0.415
40529,38.41573,-101.347656,16.0,0.41
40612,38.430454,-101.419861,16.0,0.425
40613,38.431698,-101.396332,16.0,0.419
40614,38.432945,-101.372772,16.0,0.41200000000000003
40615,38.434174,-101.349243,16.0,0.413
40704,38.448902,-101.421478,16.0,0.415
40705,38.450142,-101.397919,16.0,0.41600000000000004
40706,38.451389,-101.374359,16.0,0.41600000000000004
40707,38.452621,-101.35083,16.0,0.419
40781,38.467342,-101.423065,16.0,0.414
40782,38.46859,-101.399506,16.0,0.42100000000000004
40783,38.469837,-101.375946,16.0,0.42100000000000004
41868,38.69083,-101.038788,16.0,0.42200000000000004
40785,38.483154,-101.11673,16.0,0.43200000000000005
40865,38.500416,-101.141815,16.0,0.43
40866,38.501598,-101.118256,16.0,0.431
40867,38.502773,-101.094666,16.0,0.433
40949,38.518864,-101.143341,16.0,0.431
40950,38.52005,-101.119751,16.0,0.43200000000000005
41758,38.667679,-101.131866,16.0,0.434
40784,38.481956,-101.14032,16.0,0.431
40357,38.378845,-101.344513,16.0,0.424
40441,38.397285,-101.346069,16.0,0.41600000000000004
40442,38.398518,-101.322571,16.0,0.41600000000000004
40530,38.416962,-101.324127,16.0,0.414
42650,38.832569,-101.526306,16.0,0.43200000000000005
43240,39.024815,-100.206787,16.0,0.414
43241,39.025776,-100.183014,16.0,0.42100000000000004
43333,39.041336,-100.255646,16.0,0.42700000000000005
43334,39.042316,-100.231842,16.0,0.429
43335,39.043293,-100.208038,16.0,0.433
43336,39.044258,-100.184265,16.0,0.43799999999999994
43337,39.045227,-100.160461,16.0,0.444
43338,39.046181,-100.136658,16.0,0.451
43432,39.059814,-100.256897,16.0,0.441
43433,39.060802,-100.233093,16.0,0.444
43434,39.061771,-100.20929,16.0,0.446
43435,39.062748,-100.185486,16.0,0.445
43436,39.063709,-100.161682,16.0,0.446
43437,39.064667,-100.137878,16.0,0.451
43518,39.07732,-100.281982,16.0,0.449
43519,39.078304,-100.258179,16.0,0.449
43520,39.079285,-100.234375,16.0,0.449
43521,39.080257,-100.210571,16.0,0.445
43522,39.08123,-100.186737,16.0,0.44299999999999995
43523,39.082188,-100.162933,16.0,0.445
43524,39.083157,-100.139099,16.0,0.44799999999999995
43525,39.084103,-100.115295,16.0,0.446
43610,39.095798,-100.283264,16.0,0.44799999999999995
43611,39.096786,-100.25946,16.0,0.445
43612,39.097763,-100.235626,16.0,0.442
43613,39.09874,-100.211792,16.0,0.43700000000000006
43614,39.099712,-100.187988,16.0,0.43799999999999994
43615,39.100677,-100.164185,16.0,0.441
43616,39.101639,-100.14035,16.0,0.441
43617,39.102596,-100.116516,16.0,0.433
43689,39.115265,-100.260712,16.0,0.433
43690,39.116253,-100.236877,16.0,0.43
43691,39.117229,-100.213074,16.0,0.426
43692,39.118202,-100.18924,16.0,0.42700000000000005
43693,39.119164,-100.165405,16.0,0.428
43694,39.120121,-100.141571,16.0,0.426
43773,39.133755,-100.261993,16.0,0.415
43774,39.134739,-100.238159,16.0,0.415
43775,39.135712,-100.214325,16.0,0.413
43776,39.136684,-100.190491,16.0,0.413
43777,39.13765,-100.166656,16.0,0.414
43778,39.138618,-100.142822,16.0,0.418
43872,39.154202,-100.215576,16.0,0.41
43873,39.155174,-100.191742,16.0,0.413
44448,39.267071,-100.175354,16.0,0.46799999999999997
47684,39.837387,-100.721863,16.0,0.435
44269,39.189461,-101.079346,16.0,0.43700000000000006
44270,39.190632,-101.055511,16.0,0.43799999999999994
44271,39.191807,-101.031677,16.0,0.434
44351,39.207939,-101.080872,16.0,0.441
44352,39.209106,-101.057007,16.0,0.44
44353,39.210278,-101.033173,16.0,0.436
44354,39.211445,-101.009338,16.0,0.433
44444,39.226414,-101.082397,16.0,0.444
44445,39.227589,-101.058533,16.0,0.44
44446,39.22876,-101.034668,16.0,0.43700000000000006
44447,39.229916,-101.010803,16.0,0.434
44520,39.2449,-101.083893,16.0,0.441
44521,39.246071,-101.060028,16.0,0.435
44522,39.247238,-101.036194,16.0,0.43200000000000005
44523,39.248405,-101.012329,16.0,0.431
44595,39.263378,-101.085419,16.0,0.43
44596,39.264549,-101.061554,16.0,0.426
44597,39.265717,-101.037689,16.0,0.425
44598,39.266872,-101.013794,16.0,0.423
44682,39.281857,-101.086945,16.0,0.426
44683,39.283028,-101.063049,16.0,0.426
44684,39.284199,-101.039185,16.0,0.42700000000000005
44780,39.300331,-101.08844,16.0,0.429
44781,39.301506,-101.064575,16.0,0.43
46002,39.541801,-101.08432,16.0,0.441
46254,39.597271,-101.088898,16.0,0.40700000000000003
46340,39.615768,-101.090424,16.0,0.418
46341,39.616936,-101.066406,16.0,0.41700000000000004
46429,39.634262,-101.091949,16.0,0.435
46430,39.635429,-101.067932,16.0,0.43200000000000005
46431,39.636608,-101.043915,16.0,0.425
46538,39.652752,-101.093475,16.0,0.43799999999999994
46539,39.653923,-101.069458,16.0,0.439
46540,39.655094,-101.045441,16.0,0.435
46541,39.656258,-101.021423,16.0,0.42700000000000005
46638,39.672417,-101.070984,16.0,0.43200000000000005
46639,39.673588,-101.046936,16.0,0.431
46640,39.674751,-101.022919,16.0,0.428
46760,39.690914,-101.07251,16.0,0.424
46761,39.692081,-101.048462,16.0,0.423
46875,39.709404,-101.074036,16.0,0.42700000000000005
44267,39.187107,-101.127014,16.0,0.433
44268,39.188286,-101.10318,16.0,0.43799999999999994
44349,39.205582,-101.12854,16.0,0.44299999999999995
44350,39.206764,-101.104706,16.0,0.445
44441,39.222874,-101.153931,16.0,0.441
44442,39.22406,-101.130096,16.0,0.445
44443,39.225239,-101.106232,16.0,0.44799999999999995
44517,39.241344,-101.155457,16.0,0.439
44518,39.242535,-101.131622,16.0,0.441
44519,39.243717,-101.107758,16.0,0.446
44592,39.259823,-101.157013,16.0,0.434
44593,39.261009,-101.133148,16.0,0.433
44594,39.262199,-101.109283,16.0,0.434
44680,39.279499,-101.134674,16.0,0.42700000000000005
44681,39.280682,-101.110809,16.0,0.428
44779,39.29916,-101.112335,16.0,0.43
46001,39.538261,-101.15625,16.0,0.431
46091,39.557934,-101.133789,16.0,0.429
46092,39.55912,-101.109802,16.0,0.433
46170,39.576424,-101.135345,16.0,0.42
46171,39.577606,-101.111359,16.0,0.41700000000000004
46252,39.59491,-101.136871,16.0,0.42100000000000004
46253,39.596096,-101.112885,16.0,0.41100000000000003
46338,39.613403,-101.138428,16.0,0.43
46339,39.61459,-101.11441,16.0,0.423
46427,39.631897,-101.139954,16.0,0.43700000000000006
46428,39.633083,-101.115967,16.0,0.436
46537,39.651573,-101.117493,16.0,0.434
46636,39.670063,-101.119019,16.0,0.426
46637,39.671242,-101.095001,16.0,0.429
46758,39.688557,-101.120575,16.0,0.425
46759,39.689743,-101.096527,16.0,0.425
46874,39.708229,-101.098083,16.0,0.429
46088,39.554348,-101.20575,16.0,0.425
46089,39.55555,-101.181763,16.0,0.42200000000000004
46090,39.556744,-101.157776,16.0,0.423
46166,39.571629,-101.231262,16.0,0.442
46167,39.572834,-101.207306,16.0,0.435
46168,39.574039,-101.183319,16.0,0.42700000000000005
46169,39.575233,-101.159332,16.0,0.42200000000000004
46248,39.590111,-101.232849,16.0,0.441
46249,39.59132,-101.208862,16.0,0.439
46250,39.592522,-101.184875,16.0,0.434
46251,39.593719,-101.160889,16.0,0.429
46334,39.608597,-101.234436,16.0,0.436
46335,39.609806,-101.210419,16.0,0.435
46336,39.611008,-101.186432,16.0,0.434
46337,39.612209,-101.162415,16.0,0.434
46423,39.627098,-101.235992,16.0,0.43
46424,39.628307,-101.211975,16.0,0.43
46425,39.629513,-101.187988,16.0,0.43
46426,39.630703,-101.163971,16.0,0.433
46533,39.646793,-101.213562,16.0,0.425
46534,39.647995,-101.189545,16.0,0.42700000000000005
46535,39.649193,-101.165527,16.0,0.43
46536,39.650379,-101.14151,16.0,0.433
46634,39.667683,-101.167084,16.0,0.425
46635,39.668873,-101.143066,16.0,0.426
47826,39.819347,-101.470062,16.0,0.43200000000000005
44516,39.221584,-101.537079,16.0,0.44
44512,39.211178,-101.727783,16.0,0.4
44513,39.21249,-101.703949,16.0,0.40399999999999997
44514,39.213806,-101.680115,16.0,0.41600000000000004
44515,39.215111,-101.65625,16.0,0.424
44586,39.228317,-101.753326,16.0,0.414
44587,39.229637,-101.729492,16.0,0.415
44588,39.230961,-101.705627,16.0,0.42100000000000004
44589,39.232281,-101.681793,16.0,0.43
44590,39.233585,-101.657959,16.0,0.434
44591,39.23489,-101.634094,16.0,0.43700000000000006
44672,39.245453,-101.77887,16.0,0.424
44673,39.246784,-101.755035,16.0,0.425
44674,39.248108,-101.731201,16.0,0.42700000000000005
44675,39.249428,-101.707336,16.0,0.43
44676,39.250751,-101.683502,16.0,0.435
44677,39.25206,-101.659637,16.0,0.436
44678,39.253368,-101.635803,16.0,0.435
44679,39.254665,-101.611938,16.0,0.43200000000000005
44771,39.263912,-101.780609,16.0,0.431
44772,39.265251,-101.756775,16.0,0.43
44773,39.266571,-101.73291,16.0,0.43
44774,39.267906,-101.709045,16.0,0.433
44775,39.269215,-101.685181,16.0,0.43700000000000006
44776,39.270523,-101.661316,16.0,0.436
44777,39.271835,-101.637482,16.0,0.43200000000000005
44778,39.273129,-101.613617,16.0,0.429
44858,39.282391,-101.782349,16.0,0.43200000000000005
44859,39.283726,-101.758484,16.0,0.429
44860,39.285049,-101.734619,16.0,0.428
44861,39.286366,-101.710754,16.0,0.43200000000000005
44862,39.287689,-101.68689,16.0,0.43799999999999994
44863,39.289001,-101.663025,16.0,0.43700000000000006
44864,39.29031,-101.63916,16.0,0.434
44865,39.291603,-101.615295,16.0,0.431
44944,39.30085,-101.784058,16.0,0.431
44945,39.302185,-101.760193,16.0,0.428
44946,39.303516,-101.736328,16.0,0.428
44947,39.304844,-101.712463,16.0,0.433
44948,39.306164,-101.688599,16.0,0.436
44949,39.307472,-101.664734,16.0,0.43700000000000006
44950,39.308777,-101.640839,16.0,0.435
44951,39.310074,-101.616974,16.0,0.434
45032,39.32066,-101.761902,16.0,0.428
45033,39.321987,-101.738037,16.0,0.43
45034,39.323303,-101.714172,14.0,0.44
45035,39.324627,-101.690277,16.0,0.435
45036,39.325943,-101.666412,16.0,0.435
45037,39.327251,-101.642517,16.0,0.43200000000000005
45116,39.339123,-101.763641,16.0,0.424
45117,39.340462,-101.739746,16.0,0.429
45118,39.341782,-101.715881,4.0,0.466
45119,39.343102,-101.691986,10.0,0.447
45120,39.34441,-101.668091,16.0,0.43
45553,39.569504,-96.925323,16.0,0.433
45554,39.569714,-96.901306,16.0,0.431
45555,39.569912,-96.877258,16.0,0.449
45556,39.570122,-96.85321,16.0,0.46399999999999997
45557,39.570316,-96.829193,16.0,0.46299999999999997
45558,39.570499,-96.805176,16.0,0.465
45559,39.570683,-96.781128,16.0,0.474
45560,39.570858,-96.75708,16.0,0.47600000000000003
45654,39.587807,-96.949646,16.0,0.451
45655,39.588024,-96.925598,16.0,0.44299999999999995
45656,39.588249,-96.90155,16.0,0.447
45657,39.58844,-96.877533,16.0,0.461
45658,39.588642,-96.853485,16.0,0.466
45659,39.58884,-96.829437,16.0,0.462
45660,39.58902,-96.80542,16.0,0.47
45661,39.589211,-96.781372,16.0,0.478
45662,39.58939,-96.757324,16.0,0.47700000000000004
45663,39.589558,-96.733276,16.0,0.47
45745,39.606331,-96.949921,16.0,0.46
45746,39.606544,-96.925873,16.0,0.455
45747,39.60677,-96.901825,16.0,0.45799999999999996
45748,39.606968,-96.877808,16.0,0.46299999999999997
45749,39.607174,-96.85376,16.0,0.45799999999999996
45750,39.607357,-96.829712,16.0,0.452
45751,39.607555,-96.805664,16.0,0.46399999999999997
45752,39.607731,-96.781616,16.0,0.47200000000000003
45753,39.607914,-96.757568,16.0,0.47200000000000003
45754,39.608082,-96.733521,16.0,0.469
45829,39.624859,-96.950226,16.0,0.467
45830,39.625072,-96.926147,16.0,0.462
45831,39.62529,-96.9021,16.0,0.457
45832,39.625488,-96.878052,16.0,0.451
45833,39.625698,-96.854004,16.0,0.44
45834,39.625893,-96.829956,16.0,0.435
45835,39.626087,-96.805878,16.0,0.449
45836,39.626266,-96.78183,16.0,0.45899999999999996
45837,39.626442,-96.757782,16.0,0.462
45918,39.643608,-96.926453,16.0,0.45299999999999996
45919,39.643818,-96.902374,16.0,0.446
45920,39.64402,-96.878326,16.0,0.43700000000000006
45921,39.64423,-96.854248,16.0,0.425
45922,39.644611,-96.806122,16.0,0.43
45923,39.644794,-96.782074,16.0,0.44299999999999995
46008,39.662342,-96.902649,16.0,0.43700000000000006
46009,39.662552,-96.878571,16.0,0.43700000000000006
47843,39.962811,-95.963715,16.0,0.457
47984,39.981346,-95.963715,16.0,0.45899999999999996
48106,39.999889,-95.963684,8.0,0.47100000000000003
45058,39.480995,-96.011993,16.0,0.46799999999999997
47553,39.925709,-95.915405,16.0,0.449
47554,39.925686,-95.891235,16.0,0.465
47699,39.944241,-95.915375,16.0,0.466
47700,39.944214,-95.891174,16.0,0.47700000000000004
47845,39.962776,-95.915344,16.0,0.475
47846,39.962757,-95.891144,16.0,0.484
47986,39.981323,-95.915314,16.0,0.47600000000000003
47987,39.981293,-95.891113,16.0,0.484
48108,39.999859,-95.915283,8.0,0.49200000000000005
48109,39.999832,-95.891083,8.0,0.498
47698,39.944252,-95.939545,16.0,0.45299999999999996
47844,39.962791,-95.939514,16.0,0.46399999999999997
47985,39.981339,-95.939514,16.0,0.465
48107,39.999878,-95.939484,8.0,0.48100000000000004
47703,39.944118,-95.818634,16.0,0.47700000000000004
47849,39.96265,-95.818604,16.0,0.467
47990,39.981197,-95.818542,16.0,0.457
48112,39.999741,-95.818481,8.0,0.47
47555,39.925655,-95.867065,16.0,0.478
47556,39.925621,-95.842865,16.0,0.485
47701,39.944187,-95.867004,16.0,0.484
47702,39.944153,-95.842834,16.0,0.485
47847,39.96273,-95.866974,16.0,0.485
47848,39.962692,-95.842773,16.0,0.479
47988,39.981277,-95.866943,16.0,0.48200000000000004
47989,39.981236,-95.842712,16.0,0.47100000000000003
48110,39.999805,-95.866882,8.0,0.495
48111,39.999779,-95.842682,8.0,0.483
44875,39.4431,-96.419739,16.0,0.436
44876,39.443188,-96.395752,16.0,0.423
44964,39.461521,-96.443848,16.0,0.478
44965,39.46162,-96.419861,16.0,0.467
44966,39.461716,-96.395874,16.0,0.451
45049,39.480042,-96.44397,16.0,0.49200000000000005
45050,39.480148,-96.419983,16.0,0.489
45051,39.480244,-96.395996,16.0,0.48
45128,39.498569,-96.444122,16.0,0.491
45129,39.498665,-96.420105,16.0,0.498
45130,39.498764,-96.396118,16.0,0.49700000000000005
45212,39.517094,-96.444244,16.0,0.489
45213,39.517193,-96.420227,16.0,0.5
45214,39.517296,-96.39624,16.0,0.496
45329,39.535618,-96.444397,16.0,0.491
45330,39.535717,-96.420349,16.0,0.496
45331,39.535809,-96.396362,16.0,0.483
45450,39.55415,-96.444519,16.0,0.488
45451,39.554249,-96.420502,16.0,0.483
45452,39.554333,-96.396454,16.0,0.46399999999999997
45561,39.572769,-96.420624,16.0,0.45899999999999996
45562,39.572865,-96.396576,16.0,0.44299999999999995
44879,39.443439,-96.323792,16.0,0.47600000000000003
44968,39.461891,-96.3479,16.0,0.46399999999999997
44969,39.461964,-96.323914,16.0,0.48200000000000004
45053,39.480408,-96.347992,16.0,0.475
45054,39.480488,-96.323975,16.0,0.49
45132,39.498932,-96.348083,16.0,0.488
45133,39.499008,-96.324097,16.0,0.495
45216,39.517456,-96.348206,16.0,0.486
45217,39.517536,-96.324188,16.0,0.49200000000000005
45333,39.535988,-96.348297,16.0,0.474
45334,39.53606,-96.32428,16.0,0.485
45454,39.554512,-96.348419,16.0,0.469
45455,39.554592,-96.324371,16.0,0.48
45564,39.573032,-96.348511,16.0,0.469
45565,39.573112,-96.324463,16.0,0.474
45665,39.591564,-96.348633,16.0,0.469
45666,39.59164,-96.324585,16.0,0.462
47983,39.98077,-96.35083,16.0,0.489
44877,39.443283,-96.371765,16.0,0.441
45131,39.498856,-96.372101,16.0,0.489
45215,39.517376,-96.372223,16.0,0.485
45332,39.5359,-96.372314,16.0,0.46799999999999997
45453,39.554424,-96.372437,16.0,0.45399999999999996
45563,39.57296,-96.372559,16.0,0.449
45664,39.591484,-96.37265,16.0,0.45399999999999996
44880,39.443512,-96.299805,16.0,0.46399999999999997
44970,39.462036,-96.299896,16.0,0.48200000000000004
44971,39.462105,-96.275909,16.0,0.46799999999999997
45055,39.48056,-96.299988,16.0,0.491
45056,39.480625,-96.276001,16.0,0.47600000000000003
45134,39.499081,-96.300079,16.0,0.49
45135,39.499153,-96.276062,16.0,0.47200000000000003
45218,39.517609,-96.300171,16.0,0.48700000000000004
45219,39.517673,-96.276154,16.0,0.46799999999999997
45335,39.536133,-96.300262,16.0,0.479
45336,39.536205,-96.276245,16.0,0.46
45456,39.554661,-96.300354,16.0,0.47
45457,39.554722,-96.276306,16.0,0.45
45566,39.573193,-96.300446,16.0,0.461
45567,39.573254,-96.276398,16.0,0.446
45057,39.480686,-96.251984,16.0,0.452
45136,39.499207,-96.252075,16.0,0.445
45220,39.517738,-96.252136,16.0,0.44
45337,39.536266,-96.252228,16.0,0.433
46435,39.758335,-95.650452,16.0,0.457
46546,39.776859,-95.65033,16.0,0.46399999999999997
46645,39.795391,-95.650238,16.0,0.461
47557,39.925484,-95.770355,16.0,0.473
47850,39.962612,-95.794403,16.0,0.45299999999999996
47991,39.981152,-95.794342,16.0,0.446
48113,39.999687,-95.794281,8.0,0.46399999999999997
46342,39.73962,-95.602356,16.0,0.467
46437,39.758163,-95.602234,16.0,0.47200000000000003
46438,39.758064,-95.578125,16.0,0.46799999999999997
46548,39.776688,-95.602112,16.0,0.474
46549,39.776592,-95.578003,16.0,0.465
46647,39.795227,-95.60199,16.0,0.47200000000000003
46648,39.795124,-95.57785,16.0,0.45799999999999996
46763,39.813763,-95.601868,16.0,0.46399999999999997
46764,39.813663,-95.577728,16.0,0.452
46436,39.758247,-95.626343,16.0,0.473
46547,39.776787,-95.626221,16.0,0.47600000000000003
46646,39.795322,-95.626099,16.0,0.47200000000000003
46762,39.81385,-95.625977,16.0,0.45799999999999996
47119,39.869064,-95.529053,14.0,0.452
47120,39.86895,-95.504883,16.0,0.45299999999999996
47121,39.868839,-95.480743,16.0,0.45299999999999996
47122,39.868713,-95.456604,16.0,0.45899999999999996
47263,39.887695,-95.55307,16.0,0.419
47264,39.8876,-95.5289,16.0,0.436
47265,39.887489,-95.504761,16.0,0.45299999999999996
47266,39.887371,-95.480591,16.0,0.45899999999999996
47267,39.887245,-95.456421,16.0,0.457
47413,39.906246,-95.552917,14.0,0.42200000000000004
47414,39.906128,-95.528748,16.0,0.43200000000000005
47415,39.906017,-95.504608,16.0,0.451
47416,39.90591,-95.480438,16.0,0.456
47417,39.905785,-95.456268,16.0,0.45299999999999996
47418,39.905659,-95.432098,16.0,0.44299999999999995
47558,39.924786,-95.552795,12.0,0.42
47559,39.924671,-95.528625,16.0,0.426
47560,39.924564,-95.504456,16.0,0.442
47561,39.924446,-95.480286,16.0,0.446
47562,39.92432,-95.456116,16.0,0.44799999999999995
47704,39.943317,-95.552673,10.0,0.423
47705,39.943211,-95.528473,16.0,0.42100000000000004
47706,39.9431,-95.504303,16.0,0.431
47707,39.942978,-95.480133,16.0,0.43
47708,39.94286,-95.455933,16.0,0.439
47851,39.961636,-95.50415,14.0,0.431
38635,38.125862,-95.025391,16.0,0.45399999999999996
39983,38.421738,-95.044403,16.0,0.441
39903,38.403473,-95.068268,16.0,0.45
38950,38.179298,-94.836517,16.0,0.43200000000000005
39051,38.197784,-94.836182,16.0,0.435
39052,38.197506,-94.812683,16.0,0.41200000000000003
39151,38.216255,-94.835846,16.0,0.418
39152,38.215988,-94.812317,16.0,0.40700000000000003
39050,38.198044,-94.85968,16.0,0.44
39150,38.216522,-94.859344,16.0,0.418
38736,38.145584,-95.166046,16.0,0.47600000000000003
39743,38.369919,-95.587433,16.0,0.485
39246,38.23988,-95.447113,16.0,0.42
39328,38.25848,-95.47049,16.0,0.429
39329,38.258362,-95.44696,16.0,0.419
39330,38.258228,-95.423431,16.0,0.41700000000000004
39423,38.276966,-95.470337,16.0,0.441
39424,38.276836,-95.446808,16.0,0.43
39425,38.276707,-95.423248,16.0,0.42100000000000004
39504,38.295441,-95.470184,16.0,0.445
39505,38.295319,-95.446625,16.0,0.433
39506,38.295185,-95.423096,16.0,0.42100000000000004
40065,38.443657,-95.539734,16.0,0.45299999999999996
40363,38.508976,-94.594086,16.0,0.447
38424,38.083004,-94.533173,16.0,0.43700000000000006
38636,38.116283,-94.297546,10.0,0.375
38737,38.135147,-94.320526,12.0,0.409
38738,38.134754,-94.297058,16.0,0.41
38739,38.134365,-94.27356,16.0,0.374
38843,38.153221,-94.296539,12.0,0.424
39331,38.24749,-94.411682,12.0,0.39899999999999997
39332,38.247124,-94.388123,12.0,0.44299999999999995
39426,38.266338,-94.434723,16.0,0.38799999999999996
39427,38.265968,-94.411194,10.0,0.39399999999999996
39428,38.265594,-94.387665,12.0,0.39899999999999997
39429,38.265221,-94.364136,10.0,0.42
39430,38.264839,-94.340607,6.0,0.429
39431,38.262447,-94.199432,12.0,0.436
39507,38.285164,-94.457825,16.0,0.39399999999999996
39508,38.284809,-94.434265,10.0,0.43799999999999994
39509,38.284435,-94.410736,14.0,0.424
39510,38.284073,-94.387207,10.0,0.40399999999999997
39511,38.283699,-94.363647,16.0,0.409
39512,38.283318,-94.340118,10.0,0.431
39513,38.281738,-94.245972,16.0,0.418
39514,38.281334,-94.222443,16.0,0.426
39515,38.280918,-94.198914,12.0,0.435
39516,38.280499,-94.175354,10.0,0.484
39517,38.280079,-94.151825,14.0,0.465
39564,38.303638,-94.457367,10.0,0.449
39565,38.303284,-94.433807,10.0,0.389
39566,38.302917,-94.410278,16.0,0.374
39567,38.302555,-94.386719,10.0,0.45
39568,38.302174,-94.363159,16.0,0.409
39569,38.3018,-94.33963,12.0,0.43
39570,38.301018,-94.292542,10.0,0.42
39571,38.300217,-94.245453,16.0,0.418
39572,38.299812,-94.221924,16.0,0.42200000000000004
39573,38.299397,-94.198364,16.0,0.42200000000000004
39574,38.298973,-94.174835,16.0,0.423
39575,38.29855,-94.151276,16.0,0.426
39616,38.322117,-94.456909,16.0,0.37799999999999995
39617,38.321766,-94.43335,16.0,0.38
39618,38.321396,-94.40979,16.0,0.382
39619,38.321033,-94.38623,10.0,0.40399999999999997
39620,38.320652,-94.362701,12.0,0.418
39621,38.320274,-94.339142,16.0,0.42100000000000004
39622,38.319885,-94.315582,16.0,0.42100000000000004
39623,38.319489,-94.292053,16.0,0.42
39624,38.319099,-94.268494,16.0,0.42200000000000004
39625,38.318691,-94.244934,16.0,0.42100000000000004
39626,38.318291,-94.221375,16.0,0.42200000000000004
39627,38.317871,-94.197845,16.0,0.424
39628,38.317459,-94.174286,16.0,0.424
39629,38.317028,-94.150757,14.0,0.43200000000000005
39677,38.339138,-94.362213,16.0,0.41
39678,38.338749,-94.338654,16.0,0.42100000000000004
39679,38.338356,-94.315094,16.0,0.42700000000000005
39680,38.337967,-94.291534,16.0,0.43
39681,38.337578,-94.267975,16.0,0.428
39682,38.337173,-94.244415,14.0,0.429
39683,38.336761,-94.220856,16.0,0.419
39684,38.336357,-94.197296,16.0,0.423
39685,38.335934,-94.173767,16.0,0.423
39686,38.335503,-94.150208,10.0,0.44
39744,38.357613,-94.361725,16.0,0.418
39745,38.357227,-94.338165,16.0,0.425
39746,38.356834,-94.314606,16.0,0.429
39747,38.356453,-94.291016,16.0,0.43200000000000005
39748,38.356056,-94.267456,16.0,0.429
39749,38.355656,-94.243896,16.0,0.419
39750,38.35524,-94.220337,10.0,0.47200000000000003
39751,38.354828,-94.196777,14.0,0.42100000000000004
39752,38.354408,-94.173218,16.0,0.424
39822,38.37571,-94.337677,16.0,0.419
39823,38.375324,-94.314087,16.0,0.423
39824,38.374931,-94.290527,16.0,0.426
39825,38.374531,-94.266968,16.0,0.424
39904,38.394566,-94.360779,14.0,0.408
39905,38.393803,-94.313599,14.0,0.415
39906,38.39341,-94.290039,16.0,0.415
43257,39.102146,-94.676086,2.0,0.415
43532,39.157684,-94.674896,8.0,0.43
43624,39.176193,-94.6745,2.0,0.415
43256,39.102459,-94.699951,2.0,0.418
43530,39.158276,-94.722656,6.0,0.461
43531,39.157982,-94.698761,6.0,0.455
43623,39.176498,-94.698395,8.0,0.413
44607,39.38406,-95.053467,16.0,0.455
44881,39.439396,-95.028656,16.0,0.41100000000000003
44793,39.421314,-95.076904,16.0,0.456
42010,38.826328,-94.824432,16.0,0.457
43345,39.122936,-94.866547,16.0,0.44799999999999995
42886,39.029587,-94.796753,2.0,0.46399999999999997
43255,39.107548,-95.200836,16.0,0.436
42009,38.830338,-95.251892,16.0,0.47
44535,39.364616,-94.957947,12.0,0.40299999999999997
44609,39.383141,-94.957642,10.0,0.38299999999999995
44695,39.401901,-94.981293,16.0,0.37799999999999995
44696,39.401653,-94.957336,2.0,0.423
44795,39.420422,-94.980988,2.0,0.43
44608,39.383381,-94.981598,16.0,0.39299999999999996
44694,39.40213,-95.005249,16.0,0.41100000000000003
44794,39.42065,-95.004974,16.0,0.39899999999999997
44882,39.439167,-95.004669,2.0,0.44299999999999995
46175,39.701054,-95.313568,16.0,0.47100000000000003
43440,39.138226,-94.603699,2.0,0.366
43535,39.156738,-94.603271,2.0,0.38799999999999996
43699,39.194698,-94.674103,2.0,0.451
43783,39.213516,-94.697601,2.0,0.483
43878,39.232025,-94.697205,2.0,0.504
45226,39.509792,-94.691345,10.0,0.451
45227,39.509483,-94.667358,16.0,0.414
45341,39.528008,-94.666962,12.0,0.42100000000000004
45459,39.546841,-94.690582,10.0,0.395
45571,39.565361,-94.690186,12.0,0.43200000000000005
43622,39.176792,-94.72226,16.0,0.39399999999999996
43697,39.195305,-94.721863,10.0,0.413
43698,39.195007,-94.697998,6.0,0.436
43782,39.213825,-94.721497,2.0,0.473
45225,39.510098,-94.715363,16.0,0.42
45138,39.492714,-94.811768,16.0,0.39
45222,39.511509,-94.835419,16.0,0.39799999999999996
45338,39.529758,-94.811035,16.0,0.414
45568,39.567345,-94.858398,16.0,0.44799999999999995
43621,39.17709,-94.746155,14.0,0.4
43696,39.195599,-94.745758,16.0,0.391
44973,39.454819,-94.740509,14.0,0.40700000000000003
44972,39.455109,-94.764496,14.0,0.414
45060,39.473907,-94.788116,16.0,0.41200000000000003
45061,39.473633,-94.76413,16.0,0.42200000000000004
45224,39.51096,-94.787384,16.0,0.41600000000000004
45339,39.529198,-94.763,16.0,0.43200000000000005
45755,39.603298,-94.761536,16.0,0.42700000000000005
45221,39.512791,-94.955444,16.0,0.442
43258,39.101212,-94.604553,2.0,0.385
43346,39.11972,-94.604126,2.0,0.371
43533,39.157379,-94.651031,2.0,0.41600000000000004
43534,39.157059,-94.627167,2.0,0.39399999999999996
43625,39.17588,-94.650635,2.0,0.40399999999999997
45342,39.527382,-94.618927,16.0,0.41100000000000003
46176,39.694435,-94.639282,16.0,0.42
46177,39.694115,-94.615173,16.0,0.43200000000000005
46178,39.693783,-94.591095,16.0,0.435
46255,39.712952,-94.638855,16.0,0.41600000000000004
46256,39.712639,-94.614777,16.0,0.43200000000000005
46257,39.712315,-94.590698,16.0,0.43700000000000006
46343,39.731491,-94.638428,14.0,0.41600000000000004
46344,39.731159,-94.614349,16.0,0.43
